id x y status inf_cout
133 35 14 SUSCEPTIBLE 52
134 35 95 IMMUNE 51
135 52 50 INFECTED 53
136 13 119 SUSCEPTIBLE 51
137 36 16 INFECTED 52
138 55 84 INFECTED 52
139 42 21 SUSCEPTIBLE 50
140 39 14 INFECTED 52
141 50 130 INFECTED 54
142 88 18 INFECTED 53
143 54 137 INFECTED 53
144 10 138 INFECTED 53
145 54 101 INFECTED 53
146 56 5 INFECTED 53
147 96 52 INFECTED 52
148 70 50 SUSCEPTIBLE 51
149 82 19 INFECTED 53
150 31 111 SUSCEPTIBLE 52
151 23 67 INFECTED 52
152 98 135 SUSCEPTIBLE 51
153 85 0 INFECTED 50
154 17 129 INFECTED 52
155 90 34 SUSCEPTIBLE 52
156 32 115 INFECTED 53
157 18 106 INFECTED 54
158 37 8 INFECTED 53
159 22 32 INFECTED 53
160 54 127 INFECTED 50
161 37 56 SUSCEPTIBLE 53
162 72 128 IMMUNE 51
163 59 57 INFECTED 52
164 43 35 INFECTED 53
165 64 95 INFECTED 53
166 13 53 INFECTED 53
167 2 140 INFECTED 52
168 37 4 INFECTED 53
169 46 86 INFECTED 52
170 61 63 INFECTED 52
171 14 49 INFECTED 52
172 41 35 INFECTED 54
173 27 36 IMMUNE 54
174 86 32 IMMUNE 51
175 51 93 INFECTED 55
176 86 114 INFECTED 52
177 56 146 INFECTED 52
178 53 97 INFECTED 51
179 3 16 INFECTED 54
180 72 115 INFECTED 53
181 88 37 INFECTED 53
182 90 88 INFECTED 52
183 1 19 IMMUNE 52
184 95 66 IMMUNE 53
185 18 144 INFECTED 53
186 22 12 INFECTED 53
187 25 39 IMMUNE 52
188 32 148 IMMUNE 50
189 87 29 SUSCEPTIBLE 50
190 4 76 INFECTED 52
191 70 6 INFECTED 53
192 24 94 INFECTED 53
193 56 113 SUSCEPTIBLE 53
194 9 148 SUSCEPTIBLE 53
195 81 10 INFECTED 53
196 3 12 INFECTED 50
197 94 28 IMMUNE 52
198 96 142 INFECTED 52
199 94 144 INFECTED 54
200 59 82 INFECTED 52
201 23 66 INFECTED 54
202 6 138 INFECTED 53
203 41 146 INFECTED 52
204 83 105 INFECTED 51
205 16 47 INFECTED 52
206 36 77 SUSCEPTIBLE 51
207 25 85 INFECTED 51
208 75 137 INFECTED 54
209 39 32 IMMUNE 51
210 85 102 INFECTED 53
211 43 35 INFECTED 53
212 72 79 IMMUNE 51
213 37 130 IMMUNE 52
214 82 143 INFECTED 53
215 90 55 INFECTED 53
216 32 2 SUSCEPTIBLE 52
217 82 102 SUSCEPTIBLE 52
218 92 108 IMMUNE 51
219 34 55 INFECTED 53
220 93 102 INFECTED 52
221 70 92 IMMUNE 52
222 87 140 IMMUNE 53
223 80 29 INFECTED 52
224 14 19 SUSCEPTIBLE 52
225 90 39 INFECTED 54
226 31 127 INFECTED 51
227 84 86 INFECTED 52
228 35 3 SUSCEPTIBLE 53
229 14 145 INFECTED 53
230 4 97 IMMUNE 51
231 66 144 INFECTED 51
232 36 7 INFECTED 54
233 74 107 INFECTED 52
234 1 0 INFECTED 49
235 72 21 INFECTED 52
236 1 11 INFECTED 54
237 46 46 INFECTED 52
238 79 39 INFECTED 54
239 26 100 SUSCEPTIBLE 52
240 99 15 INFECTED 53
241 10 33 INFECTED 52
242 8 67 INFECTED 51
243 46 28 INFECTED 53
244 77 52 INFECTED 50
245 89 87 INFECTED 52
246 7 90 SUSCEPTIBLE 52
247 65 111 INFECTED 52
248 17 84 INFECTED 54
249 28 138 INFECTED 53
250 25 32 INFECTED 52
251 9 49 INFECTED 53
252 35 126 INFECTED 52
253 77 131 INFECTED 53
254 81 17 SUSCEPTIBLE 49
255 41 17 INFECTED 53
256 80 78 INFECTED 53
257 79 110 INFECTED 53
258 14 64 INFECTED 52
259 58 57 INFECTED 53
260 82 63 INFECTED 53
261 21 60 SUSCEPTIBLE 52
262 79 9 IMMUNE 52
263 42 81 SUSCEPTIBLE 52
264 16 96 SUSCEPTIBLE 52
265 48 125 IMMUNE 52
266 6 1 INFECTED 52
267 74 101 INFECTED 53
268 21 136 INFECTED 52
269 4 87 INFECTED 52
270 27 20 INFECTED 52
271 74 82 INFECTED 53
272 20 104 INFECTED 53
273 64 49 SUSCEPTIBLE 52
274 39 90 INFECTED 52
275 78 129 INFECTED 53
276 2 60 INFECTED 53
277 58 131 IMMUNE 52
278 61 19 INFECTED 52
279 84 34 SUSCEPTIBLE 52
280 8 146 INFECTED 52
281 92 55 IMMUNE 51
282 14 100 SUSCEPTIBLE 53
283 33 58 INFECTED 53
284 11 32 INFECTED 52
285 40 1 INFECTED 54
286 78 53 INFECTED 54
287 30 31 INFECTED 53
288 17 44 SUSCEPTIBLE 51
289 15 74 SUSCEPTIBLE 53
290 7 28 INFECTED 53
291 77 80 IMMUNE 50
292 88 28 INFECTED 52
293 42 143 INFECTED 52
294 5 30 INFECTED 51
295 40 143 SUSCEPTIBLE 52
296 54 32 SUSCEPTIBLE 52
297 56 10 INFECTED 53
298 57 12 SUSCEPTIBLE 51
299 16 109 SUSCEPTIBLE 53
300 16 94 INFECTED 53
301 60 90 INFECTED 53
302 27 60 INFECTED 52
303 8 101 INFECTED 53
304 11 34 IMMUNE 53
305 90 130 INFECTED 52
306 95 53 INFECTED 52
307 35 27 INFECTED 52
308 35 6 SUSCEPTIBLE 52
309 81 111 INFECTED 52
310 83 56 SUSCEPTIBLE 52
311 89 103 SUSCEPTIBLE 52
312 65 85 INFECTED 51
313 83 72 INFECTED 53
314 86 25 INFECTED 54
315 70 147 INFECTED 53
316 88 135 INFECTED 53
317 76 90 INFECTED 53
318 63 52 INFECTED 54
319 94 19 INFECTED 53
320 12 19 INFECTED 53
321 1 147 SUSCEPTIBLE 53
322 19 27 INFECTED 52
323 97 52 INFECTED 52
324 57 58 INFECTED 53
325 98 3 INFECTED 52
326 15 10 IMMUNE 52
327 74 56 INFECTED 53
328 84 132 INFECTED 53
329 46 121 INFECTED 53
330 54 53 INFECTED 53
331 58 65 INFECTED 52
332 10 142 INFECTED 52
333 95 7 IMMUNE 51
334 19 39 IMMUNE 52
335 78 127 SUSCEPTIBLE 51
336 43 54 IMMUNE 53
337 40 119 SUSCEPTIBLE 51
338 67 103 INFECTED 53
339 67 102 SUSCEPTIBLE 51
340 44 31 INFECTED 53
341 61 1 INFECTED 53
342 62 107 INFECTED 51
343 41 105 SUSCEPTIBLE 53
344 34 92 SUSCEPTIBLE 52
345 19 67 SUSCEPTIBLE 53
346 71 19 INFECTED 53
347 57 133 INFECTED 53
348 28 129 INFECTED 53
349 83 65 SUSCEPTIBLE 52
350 32 51 IMMUNE 51
351 68 112 SUSCEPTIBLE 51
352 34 35 IMMUNE 52
353 57 74 IMMUNE 52
354 68 125 INFECTED 52
355 2 55 INFECTED 51
356 4 2 INFECTED 53
357 9 27 INFECTED 53
358 68 141 INFECTED 52
359 34 114 INFECTED 53
360 38 53 INFECTED 53
361 8 1 SUSCEPTIBLE 53
362 60 78 SUSCEPTIBLE 52
363 27 96 INFECTED 52
364 52 78 INFECTED 52
365 31 141 INFECTED 54
366 44 45 INFECTED 53
367 62 63 SUSCEPTIBLE 50
368 97 89 IMMUNE 52
369 69 112 SUSCEPTIBLE 52
370 8 35 SUSCEPTIBLE 53
371 65 65 IMMUNE 52
372 75 91 INFECTED 51
373 72 17 INFECTED 53
374 26 10 INFECTED 52
375 50 92 INFECTED 53
376 63 64 SUSCEPTIBLE 53
377 45 115 INFECTED 51
378 43 131 INFECTED 53
379 43 20 INFECTED 52
380 4 120 INFECTED 53
381 86 55 INFECTED 54
382 33 60 SUSCEPTIBLE 52
383 62 136 SUSCEPTIBLE 51
384 24 132 INFECTED 53
385 49 141 INFECTED 52
386 12 104 SUSCEPTIBLE 53
387 1 42 SUSCEPTIBLE 51
388 30 69 SUSCEPTIBLE 51
389 2 18 INFECTED 53
390 90 123 IMMUNE 51
391 89 66 SUSCEPTIBLE 50
392 96 117 SUSCEPTIBLE 52
393 34 97 INFECTED 52
394 55 12 INFECTED 53
395 50 60 SUSCEPTIBLE 50
396 76 19 IMMUNE 51
397 34 130 INFECTED 52
398 60 70 INFECTED 52
399 21 78 IMMUNE 53
400 4 38 SUSCEPTIBLE 53
401 72 50 IMMUNE 51
402 23 141 INFECTED 54
403 93 15 INFECTED 52
404 19 92 INFECTED 53
405 46 29 SUSCEPTIBLE 52
406 62 78 INFECTED 52
407 41 106 INFECTED 53
408 36 32 INFECTED 51
409 50 40 INFECTED 52
410 22 19 IMMUNE 52
411 76 16 SUSCEPTIBLE 53
412 56 65 SUSCEPTIBLE 52
413 36 130 SUSCEPTIBLE 52
414 22 84 INFECTED 51
415 22 122 INFECTED 53
416 56 62 INFECTED 52
417 64 34 INFECTED 51
418 63 109 INFECTED 52
419 26 87 IMMUNE 52
420 44 42 IMMUNE 52
421 93 8 INFECTED 52
422 71 95 INFECTED 53
423 28 114 SUSCEPTIBLE 51
424 25 114 INFECTED 54
425 18 41 INFECTED 53
426 98 45 INFECTED 53
427 65 2 INFECTED 52
428 55 100 IMMUNE 53
429 57 28 INFECTED 51
430 53 78 INFECTED 52
431 79 93 INFECTED 53
432 52 141 IMMUNE 52
433 39 76 INFECTED 53
434 78 75 SUSCEPTIBLE 51
435 12 115 IMMUNE 53
436 96 20 INFECTED 52
437 72 137 INFECTED 54
438 69 97 INFECTED 52
439 17 140 INFECTED 53
440 46 33 INFECTED 54
441 53 71 SUSCEPTIBLE 51
442 80 47 INFECTED 53
443 71 13 INFECTED 52
444 29 76 INFECTED 53
445 98 33 INFECTED 53
446 66 97 INFECTED 53
447 65 16 INFECTED 53
448 0 85 INFECTED 50
449 84 10 INFECTED 52
450 30 96 SUSCEPTIBLE 52
451 57 26 INFECTED 50
452 41 33 INFECTED 52
453 20 96 INFECTED 51
454 24 122 INFECTED 52
455 49 53 INFECTED 52
456 64 25 IMMUNE 51
457 52 77 INFECTED 52
458 59 74 IMMUNE 51
459 48 7 INFECTED 53
460 76 140 INFECTED 53
461 40 131 IMMUNE 53
462 12 48 SUSCEPTIBLE 51
463 57 28 IMMUNE 52
464 58 63 SUSCEPTIBLE 52
465 21 21 INFECTED 53
466 59 148 INFECTED 52
467 7 59 INFECTED 50
468 94 1 IMMUNE 52
469 88 12 INFECTED 53
470 92 8 SUSCEPTIBLE 52
471 57 120 INFECTED 53
472 48 76 INFECTED 53
473 50 86 INFECTED 50
474 36 111 INFECTED 52
475 31 36 INFECTED 53
476 10 44 INFECTED 52
477 55 84 INFECTED 53
478 13 96 INFECTED 53
479 79 107 INFECTED 52
480 43 40 SUSCEPTIBLE 51
481 68 13 INFECTED 51
482 99 101 SUSCEPTIBLE 52
483 32 23 INFECTED 54
484 96 99 INFECTED 54
485 23 12 SUSCEPTIBLE 52
486 23 23 IMMUNE 52
487 59 119 SUSCEPTIBLE 52
488 64 51 INFECTED 53
489 54 62 SUSCEPTIBLE 53
490 51 147 IMMUNE 53
491 65 85 INFECTED 51
492 45 66 IMMUNE 52
493 78 127 IMMUNE 52
494 67 95 INFECTED 52
495 13 117 INFECTED 52
496 84 144 INFECTED 52
497 60 95 INFECTED 53
498 55 68 INFECTED 52
499 99 137 INFECTED 51
500 19 32 INFECTED 52
501 48 60 INFECTED 53
502 48 76 INFECTED 52
503 63 125 IMMUNE 51
504 51 69 SUSCEPTIBLE 53
505 27 55 INFECTED 52
506 67 68 INFECTED 52
507 23 82 INFECTED 52
508 44 105 INFECTED 52
509 34 114 INFECTED 52
510 66 146 SUSCEPTIBLE 51
511 48 50 INFECTED 53
512 34 91 INFECTED 51
513 73 28 INFECTED 53
514 59 43 INFECTED 52
515 0 141 INFECTED 53
516 70 20 SUSCEPTIBLE 52
517 77 13 SUSCEPTIBLE 53
518 0 148 SUSCEPTIBLE 51
519 40 92 INFECTED 52
520 4 32 INFECTED 53
521 90 98 SUSCEPTIBLE 51
522 79 87 INFECTED 52
523 85 116 INFECTED 53
524 63 48 INFECTED 54
525 57 35 INFECTED 53
526 18 137 INFECTED 53
527 49 121 SUSCEPTIBLE 53
528 2 43 INFECTED 52
529 6 73 IMMUNE 53
530 66 123 INFECTED 53
531 1 78 IMMUNE 52
532 88 145 INFECTED 53
533 47 136 INFECTED 53
534 17 77 INFECTED 53
535 91 49 INFECTED 52
536 96 71 SUSCEPTIBLE 52
537 54 120 SUSCEPTIBLE 51
538 5 50 INFECTED 53
539 66 76 SUSCEPTIBLE 51
540 62 146 SUSCEPTIBLE 51
541 56 31 SUSCEPTIBLE 53
542 92 30 INFECTED 53
543 26 128 INFECTED 52
544 71 20 SUSCEPTIBLE 52
545 15 125 INFECTED 52
546 82 5 SUSCEPTIBLE 49
547 2 75 SUSCEPTIBLE 53
548 11 121 IMMUNE 52
549 87 110 IMMUNE 52
550 20 126 INFECTED 53
551 72 84 INFECTED 53
552 97 126 INFECTED 53
553 75 64 IMMUNE 52
554 4 108 INFECTED 51
555 42 134 IMMUNE 52
556 11 145 SUSCEPTIBLE 52
557 77 71 INFECTED 53
558 31 132 SUSCEPTIBLE 52
559 87 10 INFECTED 53
560 16 55 INFECTED 53
561 59 137 SUSCEPTIBLE 51
562 15 56 INFECTED 55
563 41 125 INFECTED 54
564 22 4 INFECTED 53
565 73 64 INFECTED 52
566 72 14 IMMUNE 52
567 84 46 SUSCEPTIBLE 52
568 47 142 INFECTED 54
569 10 31 INFECTED 53
570 11 79 INFECTED 51
571 47 89 INFECTED 52
572 69 86 INFECTED 51
573 83 56 INFECTED 53
574 76 101 INFECTED 54
575 2 127 SUSCEPTIBLE 52
576 84 130 INFECTED 53
577 96 53 INFECTED 53
578 45 24 INFECTED 51
579 90 127 INFECTED 52
580 71 22 INFECTED 52
581 70 35 SUSCEPTIBLE 53
582 27 38 INFECTED 52
583 5 109 INFECTED 52
584 82 74 SUSCEPTIBLE 51
585 70 9 INFECTED 53
586 7 64 IMMUNE 51
587 56 105 INFECTED 52
588 78 109 INFECTED 52
589 29 146 INFECTED 52
590 57 5 INFECTED 53
591 15 52 IMMUNE 51
592 93 139 IMMUNE 53
593 56 142 INFECTED 52
594 39 121 INFECTED 53
595 41 125 INFECTED 53
596 11 83 INFECTED 52
597 13 130 INFECTED 52
598 63 2 INFECTED 53
599 50 147 INFECTED 52
600 71 87 INFECTED 51
601 98 50 INFECTED 51
602 28 126 INFECTED 51
603 17 133 SUSCEPTIBLE 50
604 73 16 IMMUNE 52
605 71 109 SUSCEPTIBLE 52
606 78 142 INFECTED 52
607 26 140 INFECTED 52
608 45 51 SUSCEPTIBLE 53
609 3 26 IMMUNE 51
610 70 86 INFECTED 52
611 22 31 INFECTED 53
612 62 20 INFECTED 54
613 62 105 INFECTED 52
614 38 21 SUSCEPTIBLE 50
615 68 36 INFECTED 51
616 90 97 IMMUNE 51
617 2 96 IMMUNE 50
618 41 2 SUSCEPTIBLE 52
619 48 85 INFECTED 53
620 3 100 IMMUNE 51
621 62 8 SUSCEPTIBLE 52
622 97 34 INFECTED 53
623 40 41 SUSCEPTIBLE 53
624 96 13 INFECTED 52
625 42 11 INFECTED 51
626 0 134 INFECTED 52
627 10 141 INFECTED 52
628 89 13 INFECTED 53
629 15 16 INFECTED 53
630 91 123 SUSCEPTIBLE 52
631 78 118 INFECTED 53
632 56 89 INFECTED 52
633 81 132 INFECTED 52
634 79 134 INFECTED 52
635 8 11 INFECTED 53
636 91 64 SUSCEPTIBLE 51
637 34 125 INFECTED 53
638 68 22 INFECTED 51
639 1 70 SUSCEPTIBLE 52
640 19 27 INFECTED 52
641 37 148 IMMUNE 51
642 87 7 INFECTED 53
643 89 75 INFECTED 53
644 48 108 INFECTED 53
645 16 103 SUSCEPTIBLE 51
646 15 69 INFECTED 54
647 42 12 IMMUNE 51
648 32 87 INFECTED 51
649 79 101 INFECTED 53
650 52 30 INFECTED 53
651 71 85 INFECTED 53
652 40 39 INFECTED 53
653 37 130 INFECTED 52
654 49 17 INFECTED 52
655 48 114 INFECTED 53
656 58 95 INFECTED 51
657 38 25 INFECTED 53
658 72 59 IMMUNE 52
659 30 84 INFECTED 52
660 13 36 INFECTED 53
661 74 20 INFECTED 53
662 46 114 INFECTED 51
663 74 138 INFECTED 53
664 23 120 INFECTED 51
665 19 40 INFECTED 53
666 57 79 SUSCEPTIBLE 51
667 31 101 SUSCEPTIBLE 52
668 25 19 INFECTED 53
669 88 46 INFECTED 54
670 48 62 INFECTED 54
671 8 148 INFECTED 54
672 16 26 SUSCEPTIBLE 52
673 60 139 INFECTED 53
674 87 21 INFECTED 53
675 33 72 SUSCEPTIBLE 52
676 53 47 SUSCEPTIBLE 51
677 66 62 INFECTED 55
678 58 26 SUSCEPTIBLE 51
679 27 65 INFECTED 53
680 65 23 INFECTED 53
681 30 52 IMMUNE 52
682 98 45 INFECTED 52
683 37 116 INFECTED 52
684 65 16 INFECTED 52
685 39 18 INFECTED 53
686 61 112 INFECTED 52
687 51 89 INFECTED 52
688 59 142 INFECTED 53
689 87 45 SUSCEPTIBLE 52
690 25 62 INFECTED 54
691 98 84 INFECTED 53
692 15 19 SUSCEPTIBLE 53
693 87 144 INFECTED 51
694 69 2 INFECTED 52
695 26 28 INFECTED 52
696 58 88 INFECTED 54
697 21 115 INFECTED 53
698 32 78 INFECTED 52
699 55 19 INFECTED 53
700 71 133 INFECTED 52
701 60 40 INFECTED 53
702 53 68 SUSCEPTIBLE 54
703 19 63 INFECTED 52
704 93 10 INFECTED 54
705 27 103 INFECTED 53
706 3 66 INFECTED 52
707 65 60 INFECTED 54
708 43 136 INFECTED 53
709 76 101 INFECTED 52
710 33 9 SUSCEPTIBLE 53
711 69 39 INFECTED 53
712 93 19 INFECTED 53
713 71 67 INFECTED 53
714 40 67 IMMUNE 53
715 8 66 SUSCEPTIBLE 52
716 36 117 INFECTED 52
717 95 73 IMMUNE 53
718 79 7 SUSCEPTIBLE 51
719 70 65 IMMUNE 53
720 24 57 INFECTED 54
721 93 21 INFECTED 51
722 98 22 INFECTED 52
723 86 46 INFECTED 53
724 78 132 IMMUNE 53
725 22 117 INFECTED 53
726 24 68 INFECTED 53
727 77 118 INFECTED 52
728 66 58 INFECTED 53
729 55 33 INFECTED 53
730 61 28 INFECTED 53
731 17 102 IMMUNE 52
732 38 76 INFECTED 52
733 39 3 INFECTED 52
734 76 35 INFECTED 51
735 5 129 INFECTED 54
736 83 39 INFECTED 53
737 5 21 SUSCEPTIBLE 51
738 2 52 SUSCEPTIBLE 53
739 87 30 INFECTED 53
740 83 37 INFECTED 52
741 26 139 INFECTED 51
742 46 26 INFECTED 52
743 15 140 INFECTED 53
744 10 52 INFECTED 53
745 35 46 INFECTED 52
746 80 83 INFECTED 52
747 51 65 INFECTED 52
748 26 134 INFECTED 53
749 93 139 INFECTED 53
750 14 141 SUSCEPTIBLE 52
751 52 36 INFECTED 53
752 39 52 INFECTED 53
753 8 118 IMMUNE 52
754 76 76 INFECTED 52
755 50 45 SUSCEPTIBLE 52
756 25 104 INFECTED 53
757 64 45 INFECTED 54
758 65 86 SUSCEPTIBLE 52
759 52 72 SUSCEPTIBLE 51
760 42 113 INFECTED 53
761 75 34 IMMUNE 52
762 5 75 INFECTED 52
763 39 82 SUSCEPTIBLE 53
764 70 96 INFECTED 52
765 97 25 INFECTED 52
766 82 7 INFECTED 52
767 83 84 INFECTED 52
768 76 42 IMMUNE 51
769 64 26 INFECTED 51
770 2 54 INFECTED 53
771 30 115 INFECTED 54
772 20 85 INFECTED 54
773 50 6 INFECTED 52
774 76 6 SUSCEPTIBLE 53
775 80 143 INFECTED 54
776 30 148 SUSCEPTIBLE 52
777 75 19 SUSCEPTIBLE 53
778 39 29 INFECTED 52
779 16 143 INFECTED 52
780 43 123 IMMUNE 51
781 91 52 IMMUNE 51
782 57 18 SUSCEPTIBLE 52
783 69 25 SUSCEPTIBLE 50
784 26 121 INFECTED 54
785 45 45 INFECTED 53
786 73 138 INFECTED 53
787 27 63 INFECTED 53
788 90 22 SUSCEPTIBLE 51
789 77 127 INFECTED 52
790 46 47 INFECTED 53
791 16 8 INFECTED 52
792 31 30 INFECTED 52
793 94 48 INFECTED 52
794 6 144 INFECTED 51
795 2 77 INFECTED 50
796 59 11 SUSCEPTIBLE 53
797 11 108 INFECTED 52
798 40 135 INFECTED 51
799 98 50 SUSCEPTIBLE 53
800 93 41 INFECTED 52
801 16 84 INFECTED 53
802 9 49 INFECTED 53
803 84 85 SUSCEPTIBLE 53
804 35 98 INFECTED 51
805 33 77 INFECTED 53
806 35 112 IMMUNE 51
807 38 146 INFECTED 54
808 71 58 INFECTED 54
809 80 61 IMMUNE 53
810 96 115 INFECTED 54
811 0 146 INFECTED 52
812 71 51 SUSCEPTIBLE 53
813 56 87 INFECTED 52
814 83 125 INFECTED 52
815 19 69 INFECTED 51
816 63 134 SUSCEPTIBLE 53
817 64 26 INFECTED 51
818 28 30 INFECTED 52
819 35 35 INFECTED 52
820 61 27 INFECTED 53
821 61 86 INFECTED 51
822 82 80 SUSCEPTIBLE 53
823 77 140 INFECTED 53
824 84 21 INFECTED 51
825 81 2 SUSCEPTIBLE 52
826 78 7 IMMUNE 53
827 48 45 SUSCEPTIBLE 53
828 31 104 SUSCEPTIBLE 51
829 31 11 INFECTED 52
830 31 105 INFECTED 52
831 3 77 IMMUNE 52
832 31 44 INFECTED 51
833 10 8 INFECTED 53
834 87 30 INFECTED 52
835 34 101 INFECTED 53
836 20 33 INFECTED 53
837 60 118 SUSCEPTIBLE 53
838 37 92 INFECTED 53
839 29 85 INFECTED 53
840 24 138 INFECTED 52
841 47 86 INFECTED 51
842 61 133 INFECTED 51
843 6 112 INFECTED 52
844 16 125 INFECTED 51
845 76 135 SUSCEPTIBLE 52
846 3 7 SUSCEPTIBLE 52
847 85 107 INFECTED 53
848 45 12 INFECTED 52
849 54 35 SUSCEPTIBLE 53
850 22 15 INFECTED 51
851 70 10 INFECTED 54
852 91 69 INFECTED 53
853 89 51 INFECTED 51
854 10 141 INFECTED 51
855 52 72 SUSCEPTIBLE 53
856 68 136 INFECTED 52
857 9 148 INFECTED 51
858 12 65 IMMUNE 52
859 30 99 INFECTED 53
860 50 134 INFECTED 53
861 94 76 INFECTED 53
862 3 147 INFECTED 51
863 62 84 INFECTED 52
864 40 69 INFECTED 52
865 15 119 INFECTED 52
866 43 26 INFECTED 52
867 97 23 INFECTED 52
868 51 119 INFECTED 53
869 70 135 INFECTED 51
870 61 19 INFECTED 53
871 20 15 INFECTED 53
872 17 35 INFECTED 53
873 11 134 SUSCEPTIBLE 51
874 53 101 INFECTED 53
875 85 68 INFECTED 53
876 69 30 INFECTED 52
877 42 28 INFECTED 51
878 81 14 INFECTED 52
879 73 68 INFECTED 53
880 87 90 INFECTED 52
881 37 144 INFECTED 51
882 77 17 INFECTED 53
883 93 39 INFECTED 53
884 72 78 SUSCEPTIBLE 53
885 73 41 INFECTED 53
886 66 147 SUSCEPTIBLE 50
887 75 1 INFECTED 52
888 91 46 IMMUNE 53
889 59 75 INFECTED 53
890 76 134 INFECTED 53
891 41 92 IMMUNE 53
892 39 92 INFECTED 52
893 23 85 INFECTED 51
894 15 148 IMMUNE 52
895 22 146 INFECTED 53
896 9 88 INFECTED 51
897 97 35 INFECTED 53
898 17 33 INFECTED 54
899 29 148 INFECTED 53
900 52 10 INFECTED 53
901 75 62 IMMUNE 52
902 36 24 INFECTED 51
903 78 53 INFECTED 52
904 88 120 INFECTED 53
905 65 43 INFECTED 52
906 0 46 INFECTED 50
907 56 103 INFECTED 53
908 64 116 SUSCEPTIBLE 52
909 74 97 SUSCEPTIBLE 54
910 96 86 INFECTED 52
911 55 68 INFECTED 52
912 73 28 INFECTED 53
913 20 76 IMMUNE 52
914 87 91 SUSCEPTIBLE 54
915 42 132 INFECTED 51
916 28 119 INFECTED 51
917 81 56 INFECTED 55
918 45 30 INFECTED 51
