id x y status inf_cout
327 33 89 INFECTED 49
328 90 95 INFECTED 47
329 20 31 INFECTED 48
330 63 100 IMMUNE 51
331 101 20 INFECTED 48
332 12 48 SUSCEPTIBLE 47
333 23 6 INFECTED 48
334 7 46 INFECTED 51
335 102 24 SUSCEPTIBLE 51
336 100 87 IMMUNE 50
337 0 23 INFECTED 49
338 87 46 INFECTED 50
339 53 57 INFECTED 50
340 66 94 INFECTED 50
341 24 92 INFECTED 49
342 73 60 INFECTED 49
343 103 74 SUSCEPTIBLE 47
344 61 89 INFECTED 51
345 44 72 IMMUNE 50
346 14 91 SUSCEPTIBLE 50
347 17 50 INFECTED 48
348 20 16 SUSCEPTIBLE 47
349 81 94 INFECTED 50
350 6 107 SUSCEPTIBLE 47
351 83 37 INFECTED 47
352 23 25 INFECTED 47
353 17 53 INFECTED 47
354 74 82 INFECTED 49
355 107 21 INFECTED 48
356 24 89 INFECTED 49
357 101 5 INFECTED 51
358 59 43 SUSCEPTIBLE 47
359 2 3 INFECTED 48
360 59 13 INFECTED 51
361 54 103 INFECTED 52
362 5 50 INFECTED 47
363 37 106 INFECTED 48
364 66 78 INFECTED 48
365 28 69 INFECTED 49
366 50 45 SUSCEPTIBLE 47
367 24 85 SUSCEPTIBLE 49
368 44 55 INFECTED 50
369 4 88 INFECTED 49
370 64 105 INFECTED 49
371 56 50 SUSCEPTIBLE 46
372 88 28 INFECTED 50
373 42 107 INFECTED 51
374 94 80 INFECTED 50
375 62 63 SUSCEPTIBLE 50
376 62 39 INFECTED 51
377 2 93 SUSCEPTIBLE 49
378 98 92 IMMUNE 47
379 59 32 IMMUNE 50
380 99 31 INFECTED 49
381 29 94 INFECTED 51
382 37 69 SUSCEPTIBLE 49
383 75 52 INFECTED 48
384 39 4 SUSCEPTIBLE 50
385 87 7 INFECTED 49
386 108 3 SUSCEPTIBLE 49
387 68 59 SUSCEPTIBLE 49
388 103 94 INFECTED 46
389 49 7 INFECTED 45
390 94 56 INFECTED 49
391 49 17 SUSCEPTIBLE 49
392 41 35 IMMUNE 50
393 41 92 INFECTED 47
394 91 92 SUSCEPTIBLE 47
395 67 57 INFECTED 50
396 96 1 INFECTED 50
397 20 90 INFECTED 49
398 80 50 INFECTED 49
399 56 13 SUSCEPTIBLE 50
400 82 100 SUSCEPTIBLE 48
401 12 62 INFECTED 49
402 41 105 INFECTED 50
403 57 72 SUSCEPTIBLE 49
404 91 53 IMMUNE 48
405 38 83 SUSCEPTIBLE 48
406 75 68 INFECTED 49
407 73 67 IMMUNE 46
408 100 50 INFECTED 46
409 61 28 INFECTED 48
410 98 91 SUSCEPTIBLE 47
411 39 52 INFECTED 49
412 60 51 INFECTED 51
413 104 74 INFECTED 46
414 88 86 SUSCEPTIBLE 48
415 88 83 INFECTED 51
416 24 107 INFECTED 48
417 108 21 INFECTED 51
418 33 48 INFECTED 49
419 81 91 INFECTED 50
420 86 98 IMMUNE 50
421 11 94 INFECTED 47
422 22 26 IMMUNE 48
423 103 91 IMMUNE 48
424 14 10 SUSCEPTIBLE 48
425 106 108 SUSCEPTIBLE 49
426 78 76 INFECTED 48
427 105 84 INFECTED 51
428 7 75 INFECTED 46
429 64 1 INFECTED 47
430 79 33 INFECTED 48
431 105 90 INFECTED 46
432 16 77 SUSCEPTIBLE 45
433 15 58 INFECTED 48
434 45 66 INFECTED 49
435 107 90 INFECTED 50
436 84 95 SUSCEPTIBLE 51
437 71 106 INFECTED 48
438 84 56 INFECTED 48
439 5 52 INFECTED 50
440 2 62 INFECTED 47
441 70 100 INFECTED 47
442 1 72 IMMUNE 49
443 20 55 INFECTED 42
444 18 88 INFECTED 48
445 105 1 IMMUNE 50
446 61 0 SUSCEPTIBLE 45
447 76 59 INFECTED 48
448 16 72 INFECTED 49
449 42 7 INFECTED 45
450 64 64 INFECTED 49
451 7 57 INFECTED 50
452 29 35 SUSCEPTIBLE 47
453 10 55 INFECTED 49
454 63 28 INFECTED 49
455 9 59 INFECTED 48
456 35 30 INFECTED 48
457 61 93 SUSCEPTIBLE 49
458 109 28 INFECTED 50
459 33 89 INFECTED 49
460 51 1 INFECTED 49
461 109 60 IMMUNE 53
462 0 74 INFECTED 45
463 60 39 INFECTED 48
464 42 59 IMMUNE 46
465 39 47 INFECTED 49
466 29 7 SUSCEPTIBLE 51
467 95 20 SUSCEPTIBLE 50
468 104 8 IMMUNE 48
469 66 97 INFECTED 49
470 67 77 INFECTED 48
471 29 62 INFECTED 50
472 69 4 INFECTED 48
473 49 93 SUSCEPTIBLE 49
474 83 65 INFECTED 51
475 101 2 INFECTED 48
476 90 8 IMMUNE 46
477 91 64 SUSCEPTIBLE 47
478 61 47 INFECTED 51
479 71 33 INFECTED 48
480 78 102 INFECTED 50
481 101 107 INFECTED 44
482 62 11 IMMUNE 50
483 6 19 SUSCEPTIBLE 47
484 53 48 INFECTED 48
485 104 10 INFECTED 49
486 95 73 INFECTED 49
487 22 24 INFECTED 49
488 78 90 SUSCEPTIBLE 43
489 33 101 INFECTED 47
490 65 88 IMMUNE 46
491 97 38 INFECTED 46
492 19 93 INFECTED 48
493 93 52 INFECTED 49
494 45 33 INFECTED 50
495 103 15 SUSCEPTIBLE 50
496 18 7 INFECTED 49
497 92 35 INFECTED 50
498 103 22 INFECTED 48
499 49 57 INFECTED 49
500 41 80 INFECTED 45
501 74 85 INFECTED 51
502 10 57 INFECTED 50
503 106 50 INFECTED 49
504 44 66 INFECTED 50
505 98 94 INFECTED 49
506 43 66 SUSCEPTIBLE 48
507 18 71 SUSCEPTIBLE 47
508 26 69 INFECTED 51
509 29 0 INFECTED 47
510 85 68 INFECTED 51
511 53 75 INFECTED 51
512 57 21 INFECTED 50
513 18 68 INFECTED 49
514 54 13 INFECTED 45
515 100 86 IMMUNE 49
516 3 16 INFECTED 49
517 68 107 SUSCEPTIBLE 49
518 19 85 INFECTED 48
519 81 44 IMMUNE 50
520 31 39 SUSCEPTIBLE 48
521 37 33 INFECTED 49
522 26 92 INFECTED 46
523 68 36 INFECTED 50
524 84 108 INFECTED 47
525 17 40 INFECTED 51
526 23 1 SUSCEPTIBLE 48
527 44 9 SUSCEPTIBLE 51
528 61 47 INFECTED 46
529 29 3 SUSCEPTIBLE 50
530 62 51 INFECTED 47
531 12 73 INFECTED 48
532 61 19 INFECTED 49
533 4 4 INFECTED 49
534 48 104 INFECTED 51
535 45 72 INFECTED 48
536 70 47 INFECTED 48
537 30 81 INFECTED 50
538 45 39 INFECTED 48
539 50 73 INFECTED 48
540 15 76 IMMUNE 49
541 89 12 INFECTED 50
542 21 71 INFECTED 50
543 58 107 INFECTED 45
544 42 5 INFECTED 48
545 98 45 INFECTED 48
546 26 79 INFECTED 50
547 42 60 INFECTED 48
548 51 11 INFECTED 48
549 91 103 INFECTED 49
550 4 78 INFECTED 48
551 4 74 SUSCEPTIBLE 47
552 1 52 INFECTED 47
553 51 81 IMMUNE 48
554 99 56 SUSCEPTIBLE 48
555 93 26 SUSCEPTIBLE 49
556 20 99 SUSCEPTIBLE 49
557 8 75 IMMUNE 49
558 38 70 INFECTED 49
559 1 107 INFECTED 46
560 99 7 INFECTED 51
561 11 93 INFECTED 46
562 30 50 SUSCEPTIBLE 46
563 13 48 INFECTED 48
564 52 31 SUSCEPTIBLE 47
565 18 39 INFECTED 49
566 82 34 SUSCEPTIBLE 47
567 99 97 INFECTED 49
568 99 90 INFECTED 51
569 41 70 INFECTED 47
570 79 59 INFECTED 50
571 36 107 INFECTED 50
572 31 66 SUSCEPTIBLE 49
573 98 107 INFECTED 49
574 13 102 INFECTED 50
575 25 93 INFECTED 52
576 93 88 INFECTED 51
577 95 104 INFECTED 51
578 102 49 IMMUNE 51
579 90 85 INFECTED 50
580 106 76 INFECTED 48
581 14 2 SUSCEPTIBLE 48
582 1 72 INFECTED 48
583 19 107 IMMUNE 45
584 2 38 INFECTED 49
585 101 53 SUSCEPTIBLE 49
586 95 12 INFECTED 51
587 41 57 SUSCEPTIBLE 51
588 3 92 INFECTED 51
589 29 32 INFECTED 49
590 2 73 SUSCEPTIBLE 49
591 25 60 INFECTED 51
592 70 67 INFECTED 48
593 97 74 INFECTED 49
594 47 42 INFECTED 46
595 81 11 INFECTED 51
596 11 73 INFECTED 51
597 81 23 INFECTED 48
598 42 62 INFECTED 51
599 9 80 SUSCEPTIBLE 49
600 5 74 INFECTED 50
601 52 63 INFECTED 50
602 33 18 INFECTED 49
603 57 46 SUSCEPTIBLE 48
604 29 62 IMMUNE 50
605 18 62 INFECTED 49
606 71 57 IMMUNE 50
607 71 78 SUSCEPTIBLE 49
608 30 29 SUSCEPTIBLE 48
609 24 95 IMMUNE 47
610 70 96 INFECTED 48
611 46 101 INFECTED 51
612 38 83 SUSCEPTIBLE 50
613 37 46 SUSCEPTIBLE 48
614 81 20 INFECTED 48
615 8 108 SUSCEPTIBLE 49
616 38 25 INFECTED 49
617 42 1 INFECTED 45
618 105 12 INFECTED 51
619 82 52 INFECTED 48
620 96 64 INFECTED 49
621 22 3 INFECTED 47
622 27 97 INFECTED 48
623 99 68 IMMUNE 49
624 70 15 INFECTED 50
625 14 86 IMMUNE 48
626 44 11 INFECTED 50
627 17 100 INFECTED 47
628 84 99 INFECTED 51
629 81 13 INFECTED 51
630 82 91 INFECTED 49
631 88 63 IMMUNE 52
632 13 40 IMMUNE 48
633 100 19 SUSCEPTIBLE 50
634 37 108 INFECTED 51
635 80 99 SUSCEPTIBLE 50
636 80 108 IMMUNE 52
637 62 46 INFECTED 46
638 12 23 INFECTED 51
639 78 66 INFECTED 51
640 27 77 INFECTED 46
641 11 63 INFECTED 48
642 92 5 INFECTED 52
643 10 42 INFECTED 49
644 46 31 INFECTED 51
645 79 29 INFECTED 50
646 1 61 INFECTED 48
647 58 61 INFECTED 50
648 40 81 INFECTED 50
649 10 33 INFECTED 49
650 41 9 INFECTED 48
651 48 42 INFECTED 48
652 46 36 INFECTED 50
653 20 21 SUSCEPTIBLE 49
654 23 44 INFECTED 50
655 73 108 SUSCEPTIBLE 48
656 51 67 INFECTED 47
657 50 16 INFECTED 46
658 19 83 INFECTED 50
659 23 78 SUSCEPTIBLE 47
660 103 19 SUSCEPTIBLE 45
661 52 84 INFECTED 50
662 91 73 SUSCEPTIBLE 49
663 38 11 INFECTED 50
664 12 92 INFECTED 50
665 60 41 INFECTED 50
666 15 22 INFECTED 47
667 49 33 INFECTED 46
668 22 31 INFECTED 51
669 15 53 INFECTED 50
670 4 33 INFECTED 51
671 7 66 IMMUNE 50
672 45 107 SUSCEPTIBLE 48
673 55 26 INFECTED 50
674 50 25 SUSCEPTIBLE 48
675 58 15 SUSCEPTIBLE 49
676 84 74 INFECTED 51
677 34 61 INFECTED 48
678 21 54 SUSCEPTIBLE 48
679 36 36 INFECTED 47
680 63 68 INFECTED 50
681 66 70 INFECTED 51
682 34 58 SUSCEPTIBLE 51
683 88 103 INFECTED 45
684 48 6 INFECTED 49
685 108 74 INFECTED 51
686 59 61 IMMUNE 48
687 50 63 INFECTED 51
688 1 62 SUSCEPTIBLE 47
689 27 36 INFECTED 50
690 53 28 INFECTED 50
691 44 48 INFECTED 49
692 89 5 INFECTED 50
693 78 47 INFECTED 48
694 1 59 INFECTED 53
695 87 40 IMMUNE 52
696 68 58 IMMUNE 46
697 5 29 SUSCEPTIBLE 49
698 92 26 IMMUNE 47
699 55 103 INFECTED 46
700 87 106 INFECTED 50
701 96 40 INFECTED 50
702 14 76 INFECTED 49
703 27 58 INFECTED 48
704 18 65 INFECTED 49
705 20 38 INFECTED 49
706 89 56 SUSCEPTIBLE 48
707 27 31 INFECTED 48
708 6 27 IMMUNE 48
709 7 106 SUSCEPTIBLE 51
710 61 55 INFECTED 47
711 101 42 SUSCEPTIBLE 46
712 1 38 INFECTED 49
713 61 34 INFECTED 49
714 82 9 INFECTED 46
715 87 5 SUSCEPTIBLE 49
716 57 26 INFECTED 47
717 2 13 INFECTED 48
718 41 107 INFECTED 49
719 37 36 IMMUNE 50
720 7 33 INFECTED 50
721 90 43 INFECTED 46
722 94 21 INFECTED 51
723 20 18 IMMUNE 48
724 95 92 SUSCEPTIBLE 48
725 6 102 INFECTED 49
726 104 21 SUSCEPTIBLE 49
727 28 21 INFECTED 49
728 48 93 SUSCEPTIBLE 48
729 2 32 INFECTED 50
730 81 22 IMMUNE 49
731 75 35 SUSCEPTIBLE 49
732 102 22 SUSCEPTIBLE 48
733 106 40 INFECTED 50
734 69 47 INFECTED 51
735 6 73 IMMUNE 47
736 21 19 IMMUNE 48
737 109 94 INFECTED 50
738 81 73 SUSCEPTIBLE 48
739 56 44 INFECTED 49
740 2 15 INFECTED 48
741 11 2 INFECTED 46
742 49 60 INFECTED 51
743 42 60 INFECTED 51
744 104 46 INFECTED 49
745 90 18 INFECTED 48
746 105 12 INFECTED 49
747 56 95 INFECTED 52
748 64 73 INFECTED 49
749 73 99 INFECTED 50
750 62 89 INFECTED 45
751 50 94 INFECTED 48
752 15 70 INFECTED 47
753 3 2 INFECTED 48
754 37 95 INFECTED 51
755 29 41 INFECTED 47
756 42 103 IMMUNE 51
757 62 13 INFECTED 53
758 85 82 IMMUNE 49
759 88 52 IMMUNE 48
760 39 88 SUSCEPTIBLE 46
761 9 98 IMMUNE 48
762 23 39 INFECTED 52
763 95 5 INFECTED 50
764 37 22 INFECTED 47
765 68 35 INFECTED 48
766 86 53 INFECTED 48
767 45 90 INFECTED 47
768 47 10 INFECTED 49
769 67 70 INFECTED 48
770 4 104 INFECTED 47
771 101 9 INFECTED 50
772 93 69 IMMUNE 50
773 83 98 INFECTED 51
774 18 34 INFECTED 50
775 108 80 INFECTED 51
776 61 30 SUSCEPTIBLE 48
777 27 24 SUSCEPTIBLE 45
778 89 19 INFECTED 51
779 55 82 SUSCEPTIBLE 50
780 60 88 INFECTED 48
781 32 81 INFECTED 48
782 20 4 IMMUNE 47
783 35 17 INFECTED 48
784 8 82 INFECTED 49
785 9 84 INFECTED 50
786 8 60 INFECTED 43
787 2 9 INFECTED 49
788 15 44 SUSCEPTIBLE 50
789 20 100 INFECTED 49
790 59 77 SUSCEPTIBLE 47
791 73 5 SUSCEPTIBLE 47
792 26 88 INFECTED 47
793 67 26 INFECTED 50
794 51 100 INFECTED 48
795 102 80 IMMUNE 51
796 2 12 SUSCEPTIBLE 48
797 8 13 INFECTED 49
798 78 85 IMMUNE 48
799 40 1 INFECTED 46
800 41 76 SUSCEPTIBLE 46
801 30 99 INFECTED 49
802 6 37 SUSCEPTIBLE 47
803 65 108 INFECTED 51
804 104 70 INFECTED 47
805 4 89 INFECTED 52
806 46 79 IMMUNE 48
807 76 86 IMMUNE 49
808 9 96 INFECTED 49
809 107 23 INFECTED 50
810 69 93 INFECTED 46
811 27 24 SUSCEPTIBLE 48
812 69 88 INFECTED 53
813 62 95 SUSCEPTIBLE 45
814 99 12 INFECTED 51
815 18 46 IMMUNE 51
816 55 96 INFECTED 51
817 34 6 INFECTED 49
818 69 28 SUSCEPTIBLE 49
819 77 45 INFECTED 50
820 5 80 SUSCEPTIBLE 46
821 93 82 INFECTED 48
822 42 73 SUSCEPTIBLE 50
823 94 104 SUSCEPTIBLE 47
824 99 9 INFECTED 50
825 21 71 INFECTED 50
826 98 85 INFECTED 48
827 79 8 INFECTED 49
828 39 75 INFECTED 46
829 62 15 SUSCEPTIBLE 48
830 80 57 INFECTED 51
831 41 97 INFECTED 44
832 53 8 SUSCEPTIBLE 45
833 32 108 INFECTED 51
834 48 18 IMMUNE 48
835 30 7 INFECTED 50
836 57 68 INFECTED 49
837 31 36 INFECTED 50
838 86 35 INFECTED 50
839 2 14 INFECTED 48
840 57 50 INFECTED 47
841 37 98 IMMUNE 49
842 96 41 INFECTED 51
843 2 11 INFECTED 50
844 5 10 INFECTED 50
845 51 89 SUSCEPTIBLE 48
846 50 72 INFECTED 48
847 89 78 SUSCEPTIBLE 47
848 58 78 INFECTED 48
849 93 13 INFECTED 50
850 35 11 INFECTED 48
851 20 75 INFECTED 50
852 64 34 INFECTED 49
853 76 8 IMMUNE 49
854 55 10 INFECTED 48
855 100 64 INFECTED 50
856 61 28 INFECTED 47
857 21 57 INFECTED 47
858 65 63 SUSCEPTIBLE 49
859 45 82 SUSCEPTIBLE 49
860 93 59 SUSCEPTIBLE 49
861 69 82 INFECTED 49
862 26 101 INFECTED 49
863 39 30 INFECTED 46
864 52 20 INFECTED 47
865 88 10 IMMUNE 51
866 47 35 IMMUNE 50
867 30 107 INFECTED 49
868 50 50 IMMUNE 48
869 93 1 IMMUNE 47
870 100 71 INFECTED 47
871 42 96 IMMUNE 51
872 30 38 INFECTED 48
873 60 14 INFECTED 49
874 33 44 INFECTED 50
875 45 13 INFECTED 50
876 53 77 INFECTED 49
877 107 37 INFECTED 49
878 16 63 INFECTED 45
879 29 87 INFECTED 48
880 41 39 INFECTED 49
881 46 100 SUSCEPTIBLE 47
882 38 7 INFECTED 48
883 34 76 INFECTED 49
884 102 27 INFECTED 49
885 97 76 IMMUNE 50
886 91 36 INFECTED 48
887 0 64 INFECTED 43
888 53 88 IMMUNE 49
889 57 45 SUSCEPTIBLE 49
890 45 54 INFECTED 50
891 25 8 INFECTED 48
892 28 38 INFECTED 48
893 96 16 INFECTED 49
894 9 70 INFECTED 49
895 43 53 SUSCEPTIBLE 52
896 60 21 INFECTED 49
897 38 60 INFECTED 50
898 57 86 INFECTED 49
899 106 17 INFECTED 49
900 2 49 INFECTED 47
901 29 2 SUSCEPTIBLE 47
902 85 91 SUSCEPTIBLE 49
903 97 62 INFECTED 49
904 60 23 INFECTED 49
905 51 29 INFECTED 49
906 27 105 INFECTED 48
907 83 65 IMMUNE 49
908 7 101 INFECTED 48
909 88 13 INFECTED 52
910 50 98 INFECTED 48
911 29 63 INFECTED 47
912 18 76 SUSCEPTIBLE 49
913 43 98 INFECTED 50
914 43 48 INFECTED 51
