id x y status inf_cout
89 23 65 SUSCEPTIBLE 9
90 7 83 SUSCEPTIBLE 9
91 102 7 IMMUNE 9
92 28 80 SUSCEPTIBLE 7
93 20 17 INFECTED 9
94 102 100 INFECTED 9
95 32 25 INFECTED 10
96 13 84 INFECTED 9
97 65 44 SUSCEPTIBLE 8
98 24 90 INFECTED 9
99 32 60 INFECTED 9
100 82 55 INFECTED 8
101 11 16 SUSCEPTIBLE 8
102 16 93 SUSCEPTIBLE 8
103 4 6 INFECTED 9
104 106 90 INFECTED 9
105 77 87 IMMUNE 9
106 28 30 INFECTED 8
107 68 73 INFECTED 9
108 99 103 INFECTED 8
109 13 98 INFECTED 9
110 58 101 SUSCEPTIBLE 8
111 84 16 SUSCEPTIBLE 8
112 38 54 SUSCEPTIBLE 8
113 17 28 INFECTED 9
114 0 26 INFECTED 10
115 9 25 INFECTED 9
116 91 9 SUSCEPTIBLE 9
117 41 39 INFECTED 9
118 24 81 SUSCEPTIBLE 9
119 80 96 SUSCEPTIBLE 9
120 80 84 INFECTED 9
121 83 45 SUSCEPTIBLE 9
122 76 35 IMMUNE 9
123 59 8 IMMUNE 9
124 17 62 INFECTED 9
125 61 3 INFECTED 9
126 65 98 INFECTED 10
127 32 101 INFECTED 10
128 108 49 INFECTED 9
129 89 1 INFECTED 9
130 103 104 SUSCEPTIBLE 9
131 13 82 IMMUNE 9
132 50 48 INFECTED 9
133 96 24 INFECTED 10
134 26 68 IMMUNE 8
135 104 94 SUSCEPTIBLE 8
136 69 107 INFECTED 9
137 58 81 INFECTED 9
138 73 22 INFECTED 9
139 4 53 INFECTED 9
140 70 62 INFECTED 8
141 65 70 IMMUNE 8
142 17 33 INFECTED 9
143 54 10 INFECTED 9
144 80 60 SUSCEPTIBLE 8
145 34 105 SUSCEPTIBLE 9
146 47 67 INFECTED 10
147 67 13 INFECTED 9
148 8 17 IMMUNE 9
149 68 3 IMMUNE 9
150 84 12 SUSCEPTIBLE 8
151 63 53 INFECTED 9
152 82 0 SUSCEPTIBLE 8
153 89 46 INFECTED 8
154 91 25 SUSCEPTIBLE 8
155 45 84 IMMUNE 8
156 62 76 INFECTED 9
157 44 50 INFECTED 9
158 71 83 SUSCEPTIBLE 8
159 95 104 IMMUNE 9
160 70 20 INFECTED 9
161 68 41 INFECTED 9
162 101 9 INFECTED 9
163 21 53 SUSCEPTIBLE 8
164 15 72 SUSCEPTIBLE 8
165 94 77 INFECTED 10
166 14 79 INFECTED 9
167 74 19 INFECTED 9
168 50 52 IMMUNE 9
169 5 87 SUSCEPTIBLE 8
170 94 43 IMMUNE 8
171 63 93 SUSCEPTIBLE 9
172 24 94 INFECTED 9
173 38 78 INFECTED 9
174 84 30 INFECTED 10
175 88 8 INFECTED 9
176 32 77 INFECTED 9
177 52 74 IMMUNE 9
178 73 101 INFECTED 9
179 15 92 SUSCEPTIBLE 8
180 64 34 INFECTED 10
181 11 67 SUSCEPTIBLE 8
182 92 40 IMMUNE 8
183 9 93 INFECTED 9
184 25 77 INFECTED 9
185 0 100 SUSCEPTIBLE 9
186 0 71 IMMUNE 9
187 60 74 INFECTED 8
188 56 16 SUSCEPTIBLE 8
189 1 91 SUSCEPTIBLE 9
190 32 17 INFECTED 8
191 74 2 INFECTED 10
192 21 26 INFECTED 9
193 45 94 INFECTED 9
194 75 61 INFECTED 9
195 58 96 INFECTED 9
196 3 84 SUSCEPTIBLE 8
197 10 83 INFECTED 9
198 56 56 IMMUNE 9
199 69 19 INFECTED 9
200 13 89 INFECTED 10
201 29 34 SUSCEPTIBLE 8
202 47 79 INFECTED 9
203 29 15 INFECTED 8
204 47 4 IMMUNE 9
205 33 59 INFECTED 9
206 52 40 IMMUNE 8
207 9 87 INFECTED 9
208 54 61 SUSCEPTIBLE 8
209 58 20 IMMUNE 9
210 35 94 INFECTED 9
211 42 82 SUSCEPTIBLE 9
212 96 30 SUSCEPTIBLE 8
213 30 81 INFECTED 9
214 7 39 INFECTED 9
215 24 90 INFECTED 10
216 107 46 IMMUNE 9
217 59 42 INFECTED 8
218 38 57 INFECTED 10
219 103 81 INFECTED 9
220 15 88 INFECTED 9
221 25 6 INFECTED 9
222 72 29 INFECTED 8
223 55 35 INFECTED 9
224 19 104 SUSCEPTIBLE 8
225 33 20 IMMUNE 9
226 45 83 INFECTED 9
227 106 34 INFECTED 10
228 72 55 SUSCEPTIBLE 9
229 29 30 INFECTED 9
230 99 33 INFECTED 9
231 54 94 INFECTED 9
232 31 26 INFECTED 10
233 43 37 INFECTED 8
234 67 101 INFECTED 9
235 63 63 SUSCEPTIBLE 9
236 81 93 INFECTED 9
237 0 26 INFECTED 9
238 81 2 INFECTED 9
239 8 96 INFECTED 9
240 76 30 INFECTED 9
241 52 63 INFECTED 10
242 74 35 INFECTED 10
243 63 90 SUSCEPTIBLE 9
244 59 108 INFECTED 10
245 88 59 INFECTED 9
246 96 51 IMMUNE 9
247 8 32 INFECTED 10
248 27 80 IMMUNE 9
249 63 26 INFECTED 9
250 9 34 INFECTED 9
251 31 90 INFECTED 9
252 91 58 INFECTED 9
253 60 34 SUSCEPTIBLE 9
254 103 109 INFECTED 9
255 31 4 INFECTED 9
256 40 95 INFECTED 10
257 26 79 INFECTED 9
258 56 18 INFECTED 9
259 41 95 INFECTED 9
260 9 45 SUSCEPTIBLE 9
261 45 30 INFECTED 9
262 63 69 INFECTED 9
263 10 89 INFECTED 9
264 17 103 IMMUNE 8
265 103 44 IMMUNE 9
266 43 92 SUSCEPTIBLE 8
267 64 34 INFECTED 8
268 82 86 INFECTED 10
269 67 9 INFECTED 8
270 91 83 INFECTED 9
271 50 30 INFECTED 8
272 99 77 IMMUNE 8
273 2 29 IMMUNE 9
274 78 73 INFECTED 9
275 59 60 IMMUNE 9
276 21 69 INFECTED 10
277 4 87 IMMUNE 9
278 95 91 SUSCEPTIBLE 9
279 29 95 INFECTED 8
280 88 91 INFECTED 9
281 44 35 SUSCEPTIBLE 9
282 66 93 SUSCEPTIBLE 8
283 14 22 INFECTED 9
284 105 13 INFECTED 10
285 25 96 INFECTED 10
286 51 42 IMMUNE 8
287 73 37 SUSCEPTIBLE 8
288 42 58 INFECTED 9
289 89 0 SUSCEPTIBLE 8
290 84 52 INFECTED 10
291 30 93 INFECTED 10
292 66 34 SUSCEPTIBLE 9
293 49 5 INFECTED 9
294 2 47 IMMUNE 9
295 19 19 IMMUNE 8
296 106 19 INFECTED 10
297 19 83 INFECTED 9
298 107 20 SUSCEPTIBLE 8
299 100 31 INFECTED 9
300 67 12 INFECTED 10
301 82 17 INFECTED 9
302 72 58 INFECTED 9
303 85 1 INFECTED 9
304 84 87 SUSCEPTIBLE 7
305 79 103 INFECTED 9
306 19 98 INFECTED 10
307 103 17 INFECTED 9
308 91 7 INFECTED 9
309 24 39 INFECTED 9
310 22 96 INFECTED 9
311 84 20 INFECTED 9
312 78 37 INFECTED 9
313 102 41 IMMUNE 9
314 6 67 INFECTED 10
315 9 26 INFECTED 9
316 38 23 SUSCEPTIBLE 8
317 53 3 SUSCEPTIBLE 9
318 33 60 INFECTED 9
319 30 32 SUSCEPTIBLE 9
320 99 104 SUSCEPTIBLE 8
321 37 28 INFECTED 9
322 84 51 IMMUNE 9
323 41 82 SUSCEPTIBLE 8
324 104 98 SUSCEPTIBLE 9
325 66 45 INFECTED 10
326 46 46 INFECTED 9
327 33 65 INFECTED 9
328 60 95 SUSCEPTIBLE 8
329 2 31 INFECTED 9
330 63 96 INFECTED 10
331 109 20 INFECTED 10
332 106 48 INFECTED 9
333 23 58 INFECTED 9
334 7 78 SUSCEPTIBLE 9
335 102 6 INFECTED 9
336 100 1 INFECTED 9
337 22 23 INFECTED 9
338 87 80 INFECTED 10
339 53 21 INFECTED 9
340 52 94 INFECTED 9
341 108 92 INFECTED 9
342 15 60 INFECTED 9
343 83 74 INFECTED 9
344 59 89 SUSCEPTIBLE 9
345 44 62 INFECTED 10
346 14 75 INFECTED 9
347 17 44 IMMUNE 8
348 20 52 INFECTED 9
349 81 102 INFECTED 9
350 14 107 SUSCEPTIBLE 9
351 53 37 IMMUNE 9
352 23 85 IMMUNE 9
353 17 67 INFECTED 10
354 74 66 INFECTED 9
355 107 97 IMMUNE 9
356 100 89 INFECTED 9
357 101 99 IMMUNE 8
358 9 43 SUSCEPTIBLE 8
359 2 83 INFECTED 10
360 59 27 SUSCEPTIBLE 9
361 54 29 INFECTED 9
362 5 48 INFECTED 8
363 37 106 INFECTED 8
364 66 28 SUSCEPTIBLE 9
365 24 69 INFECTED 9
366 50 57 IMMUNE 9
367 104 85 INFECTED 9
368 44 103 SUSCEPTIBLE 8
369 4 12 INFECTED 9
370 64 93 IMMUNE 9
371 22 50 INFECTED 9
372 58 28 INFECTED 10
373 42 83 IMMUNE 9
374 104 80 INFECTED 10
375 92 63 SUSCEPTIBLE 9
376 62 95 IMMUNE 9
377 58 93 INFECTED 10
378 98 8 INFECTED 8
379 41 32 INFECTED 9
380 99 19 IMMUNE 9
381 29 36 INFECTED 10
382 41 69 SUSCEPTIBLE 9
383 75 106 IMMUNE 8
384 39 28 INFECTED 9
385 19 7 INFECTED 9
386 108 13 INFECTED 10
387 68 101 INFECTED 9
388 99 94 INFECTED 8
389 19 7 INFECTED 9
390 94 106 SUSCEPTIBLE 7
391 49 45 INFECTED 10
392 23 35 INFECTED 9
393 41 98 INFECTED 9
394 69 92 INFECTED 9
395 67 61 SUSCEPTIBLE 9
396 20 1 INFECTED 9
397 20 72 INFECTED 10
398 80 50 IMMUNE 8
399 42 13 SUSCEPTIBLE 9
400 84 100 INFECTED 9
401 12 104 SUSCEPTIBLE 8
402 85 105 INFECTED 9
403 41 72 INFECTED 8
404 91 67 INFECTED 9
405 38 35 SUSCEPTIBLE 9
406 75 54 INFECTED 9
407 73 49 INFECTED 9
408 100 14 INFECTED 9
409 61 44 INFECTED 9
410 98 85 INFECTED 9
411 39 56 SUSCEPTIBLE 8
412 60 89 INFECTED 9
413 104 102 SUSCEPTIBLE 8
414 102 86 IMMUNE 9
415 88 35 SUSCEPTIBLE 9
416 24 73 INFECTED 9
417 108 47 INFECTED 9
418 103 48 SUSCEPTIBLE 8
419 73 91 INFECTED 9
420 56 98 INFECTED 10
421 99 94 INFECTED 9
422 12 26 IMMUNE 10
423 25 91 IMMUNE 9
424 62 10 INFECTED 10
425 94 108 INFECTED 9
426 38 76 INFECTED 9
427 53 84 INFECTED 9
428 41 75 INFECTED 9
429 106 1 SUSCEPTIBLE 8
430 79 45 SUSCEPTIBLE 9
431 85 90 INFECTED 9
432 2 77 SUSCEPTIBLE 8
433 15 80 INFECTED 9
434 45 94 INFECTED 9
435 3 90 INFECTED 8
436 84 99 INFECTED 9
437 69 106 SUSCEPTIBLE 9
438 24 56 SUSCEPTIBLE 8
439 49 52 INFECTED 10
440 2 82 INFECTED 10
441 70 96 SUSCEPTIBLE 9
442 73 72 INFECTED 8
443 20 57 INFECTED 9
444 74 88 INFECTED 9
445 105 43 SUSCEPTIBLE 9
446 17 0 IMMUNE 8
447 82 59 INFECTED 10
448 52 72 INFECTED 9
449 12 7 SUSCEPTIBLE 8
450 64 30 INFECTED 9
451 103 57 IMMUNE 9
452 29 101 INFECTED 10
453 94 55 INFECTED 8
454 45 28 INFECTED 9
455 85 59 INFECTED 9
456 35 44 INFECTED 9
457 61 79 INFECTED 9
458 35 28 INFECTED 10
459 33 55 INFECTED 9
460 3 1 INFECTED 9
461 43 60 INFECTED 10
462 0 18 INFECTED 8
463 22 39 INFECTED 9
464 38 59 INFECTED 9
465 11 47 SUSCEPTIBLE 8
466 35 7 INFECTED 9
467 95 18 INFECTED 9
468 104 30 INFECTED 10
469 78 97 SUSCEPTIBLE 9
470 67 109 INFECTED 8
471 29 92 INFECTED 10
472 69 38 INFECTED 9
473 49 85 INFECTED 9
474 83 65 SUSCEPTIBLE 9
475 101 100 INFECTED 9
476 92 8 INFECTED 8
477 91 92 INFECTED 9
478 61 93 IMMUNE 9
479 71 89 INFECTED 9
480 18 102 SUSCEPTIBLE 9
481 11 107 INFECTED 9
482 96 11 INFECTED 9
483 6 75 INFECTED 9
484 83 48 SUSCEPTIBLE 9
485 104 24 INFECTED 9
486 95 79 INFECTED 9
487 22 20 INFECTED 9
488 74 90 INFECTED 7
489 33 25 INFECTED 8
490 107 88 INFECTED 9
491 67 38 SUSCEPTIBLE 8
492 19 9 INFECTED 8
493 93 102 INFECTED 9
494 45 43 INFECTED 9
495 99 15 SUSCEPTIBLE 8
496 18 23 IMMUNE 9
497 92 73 INFECTED 10
498 45 22 SUSCEPTIBLE 8
499 87 57 IMMUNE 9
500 41 50 SUSCEPTIBLE 8
501 78 85 SUSCEPTIBLE 8
502 10 37 INFECTED 9
503 106 80 INFECTED 9
504 44 96 INFECTED 10
505 76 94 INFECTED 9
506 43 54 IMMUNE 7
507 90 71 INFECTED 9
508 40 69 IMMUNE 9
509 29 0 INFECTED 9
510 85 8 SUSCEPTIBLE 9
511 15 75 SUSCEPTIBLE 8
512 25 21 IMMUNE 9
513 18 56 INFECTED 9
514 54 91 INFECTED 9
515 20 86 SUSCEPTIBLE 8
516 89 16 INFECTED 8
517 86 107 INFECTED 10
518 13 85 INFECTED 10
519 101 44 IMMUNE 9
520 31 53 INFECTED 9
521 37 93 INFECTED 9
522 26 4 INFECTED 9
523 18 36 INFECTED 9
524 84 90 INFECTED 9
525 1 40 IMMUNE 9
526 109 1 INFECTED 8
527 44 53 INFECTED 10
528 71 47 SUSCEPTIBLE 8
529 73 3 INFECTED 10
530 62 31 IMMUNE 9
531 12 85 INFECTED 9
532 105 19 INFECTED 9
533 100 4 INFECTED 9
534 48 76 INFECTED 10
535 45 52 INFECTED 9
536 84 47 INFECTED 9
537 30 73 INFECTED 9
538 45 25 INFECTED 10
539 50 83 SUSCEPTIBLE 8
540 15 96 INFECTED 9
541 21 12 INFECTED 9
542 21 59 INFECTED 9
543 58 65 INFECTED 10
544 70 5 SUSCEPTIBLE 8
545 28 45 INFECTED 10
546 26 97 INFECTED 9
547 42 42 IMMUNE 9
548 17 11 INFECTED 9
549 65 103 INFECTED 9
550 56 78 INFECTED 9
551 20 74 INFECTED 9
552 1 44 INFECTED 9
553 15 81 SUSCEPTIBLE 8
554 13 56 INFECTED 9
555 93 12 INFECTED 9
556 60 99 INFECTED 9
557 8 93 INFECTED 9
558 38 46 INFECTED 9
559 37 107 INFECTED 9
560 29 7 INFECTED 9
561 11 61 INFECTED 9
562 8 50 INFECTED 8
563 93 48 INFECTED 9
564 44 31 INFECTED 8
565 18 77 INFECTED 10
566 14 34 SUSCEPTIBLE 8
567 53 97 SUSCEPTIBLE 8
568 99 26 INFECTED 10
569 41 62 INFECTED 10
570 85 59 INFECTED 10
571 36 49 INFECTED 10
572 9 66 INFECTED 10
573 98 7 SUSCEPTIBLE 8
574 13 42 INFECTED 9
575 25 51 INFECTED 9
576 93 66 IMMUNE 9
577 95 18 INFECTED 9
578 102 73 INFECTED 9
579 46 85 INFECTED 9
580 106 24 INFECTED 8
581 66 2 INFECTED 9
582 109 72 INFECTED 9
583 101 107 INFECTED 8
584 24 38 SUSCEPTIBLE 9
585 101 73 INFECTED 10
586 23 12 IMMUNE 8
587 57 57 SUSCEPTIBLE 9
588 3 62 SUSCEPTIBLE 9
589 29 6 INFECTED 9
590 2 7 INFECTED 9
591 47 60 INFECTED 10
592 22 67 INFECTED 9
593 97 86 SUSCEPTIBLE 7
594 11 42 SUSCEPTIBLE 8
595 101 11 IMMUNE 9
596 19 73 IMMUNE 9
597 81 17 INFECTED 9
598 42 54 INFECTED 10
599 107 80 INFECTED 9
600 5 64 SUSCEPTIBLE 8
601 44 63 INFECTED 9
602 33 46 INFECTED 10
603 57 62 INFECTED 9
604 29 26 INFECTED 9
605 84 62 IMMUNE 9
606 41 57 SUSCEPTIBLE 9
607 99 78 INFECTED 9
608 106 29 SUSCEPTIBLE 9
609 24 95 IMMUNE 8
610 82 96 INFECTED 9
611 76 101 INFECTED 9
612 10 83 INFECTED 10
613 37 24 INFECTED 10
614 81 90 INFECTED 9
615 8 22 INFECTED 8
616 38 103 INFECTED 9
617 36 1 INFECTED 9
618 105 56 INFECTED 10
619 62 52 SUSCEPTIBLE 9
620 100 64 INFECTED 9
621 22 27 INFECTED 9
622 27 33 INFECTED 9
623 55 68 INFECTED 10
624 70 41 SUSCEPTIBLE 9
625 14 2 INFECTED 9
626 12 11 INFECTED 9
627 17 50 INFECTED 9
628 38 99 SUSCEPTIBLE 9
629 81 27 INFECTED 9
630 82 7 INFECTED 9
631 92 63 SUSCEPTIBLE 8
632 13 34 INFECTED 9
633 100 27 SUSCEPTIBLE 8
634 79 108 INFECTED 9
635 40 99 IMMUNE 9
636 74 108 INFECTED 10
637 74 46 INFECTED 9
638 46 23 INFECTED 10
639 62 66 INFECTED 10
640 47 77 INFECTED 8
641 13 63 INFECTED 9
642 92 95 INFECTED 10
643 94 42 IMMUNE 9
644 64 31 INFECTED 9
645 35 29 INFECTED 9
646 57 61 IMMUNE 8
647 40 61 SUSCEPTIBLE 9
648 40 77 INFECTED 10
649 94 33 INFECTED 9
650 93 9 INFECTED 9
651 50 42 SUSCEPTIBLE 8
652 46 6 INFECTED 10
653 48 21 INFECTED 9
654 63 44 IMMUNE 9
655 73 46 INFECTED 9
656 67 67 SUSCEPTIBLE 8
657 44 16 SUSCEPTIBLE 8
658 47 83 INFECTED 9
659 23 48 INFECTED 9
660 103 71 SUSCEPTIBLE 8
661 52 42 INFECTED 9
662 71 73 INFECTED 9
663 66 11 SUSCEPTIBLE 8
664 86 92 SUSCEPTIBLE 8
665 92 41 INFECTED 8
666 15 72 INFECTED 9
667 49 33 SUSCEPTIBLE 8
668 96 31 INFECTED 10
669 51 53 SUSCEPTIBLE 9
670 48 33 SUSCEPTIBLE 9
671 45 66 INFECTED 9
672 45 87 INFECTED 9
673 55 100 SUSCEPTIBLE 9
674 50 3 SUSCEPTIBLE 8
675 58 49 SUSCEPTIBLE 9
676 40 74 IMMUNE 9
677 70 61 INFECTED 9
678 21 102 INFECTED 10
679 16 36 INFECTED 9
680 63 44 SUSCEPTIBLE 9
681 66 38 INFECTED 9
682 34 90 INFECTED 9
683 50 103 IMMUNE 8
684 48 108 SUSCEPTIBLE 9
685 102 74 SUSCEPTIBLE 9
686 59 95 IMMUNE 9
687 52 63 INFECTED 10
688 1 12 IMMUNE 8
689 27 100 INFECTED 9
690 53 24 INFECTED 9
691 44 34 INFECTED 9
692 89 11 INFECTED 9
693 78 43 INFECTED 9
694 1 87 SUSCEPTIBLE 9
695 87 2 SUSCEPTIBLE 9
696 68 42 SUSCEPTIBLE 8
697 81 29 INFECTED 9
698 92 70 INFECTED 9
699 55 17 IMMUNE 8
700 87 92 SUSCEPTIBLE 9
701 96 14 IMMUNE 9
702 42 76 INFECTED 9
703 33 58 SUSCEPTIBLE 9
704 16 65 SUSCEPTIBLE 8
705 90 38 INFECTED 10
706 89 40 IMMUNE 9
707 27 59 INFECTED 9
708 6 33 SUSCEPTIBLE 8
709 9 106 INFECTED 10
710 61 53 SUSCEPTIBLE 8
711 99 42 INFECTED 10
712 1 100 SUSCEPTIBLE 8
713 81 34 SUSCEPTIBLE 9
714 82 69 INFECTED 9
715 87 93 INFECTED 10
716 57 36 INFECTED 10
717 50 13 IMMUNE 9
718 41 33 INFECTED 10
719 21 36 IMMUNE 9
720 17 33 INFECTED 9
721 90 13 INFECTED 8
722 94 97 INFECTED 9
723 64 18 IMMUNE 9
724 95 70 INFECTED 10
725 30 102 SUSCEPTIBLE 9
726 96 21 SUSCEPTIBLE 9
727 28 3 SUSCEPTIBLE 8
728 48 29 INFECTED 8
729 30 32 SUSCEPTIBLE 9
730 81 36 SUSCEPTIBLE 8
731 75 73 IMMUNE 9
732 102 62 SUSCEPTIBLE 8
733 98 40 INFECTED 10
734 69 25 INFECTED 9
735 6 31 INFECTED 9
736 21 5 SUSCEPTIBLE 8
737 11 94 INFECTED 9
738 47 73 SUSCEPTIBLE 8
739 56 70 INFECTED 9
740 34 15 INFECTED 9
741 11 10 INFECTED 10
742 37 60 SUSCEPTIBLE 8
743 42 70 SUSCEPTIBLE 9
744 96 46 IMMUNE 9
745 82 18 INFECTED 9
746 37 12 INFECTED 9
747 56 23 INFECTED 10
748 58 73 INFECTED 10
749 1 99 SUSCEPTIBLE 9
750 62 5 IMMUNE 8
751 60 94 INFECTED 9
752 23 70 INFECTED 9
753 3 72 INFECTED 9
754 37 31 IMMUNE 9
755 29 73 INFECTED 9
756 42 83 SUSCEPTIBLE 9
757 72 13 INFECTED 10
758 43 82 INFECTED 9
759 88 96 INFECTED 9
760 39 68 SUSCEPTIBLE 8
761 9 96 INFECTED 9
762 11 39 SUSCEPTIBLE 9
763 43 5 IMMUNE 9
764 37 42 SUSCEPTIBLE 9
765 38 35 IMMUNE 9
766 86 81 IMMUNE 9
767 45 108 INFECTED 9
768 47 100 INFECTED 9
769 67 52 INFECTED 9
770 4 18 INFECTED 10
771 101 85 INFECTED 9
772 31 69 INFECTED 10
773 83 60 SUSCEPTIBLE 9
774 18 100 SUSCEPTIBLE 8
775 46 80 INFECTED 10
776 67 30 SUSCEPTIBLE 8
777 11 24 INFECTED 9
778 89 35 IMMUNE 8
779 55 80 SUSCEPTIBLE 9
780 60 84 INFECTED 9
781 32 41 INFECTED 8
782 12 4 IMMUNE 9
783 35 5 INFECTED 9
784 8 46 INFECTED 10
785 1 84 INFECTED 9
786 66 60 INFECTED 8
787 2 29 INFECTED 10
788 93 44 SUSCEPTIBLE 9
789 20 18 INFECTED 9
790 89 77 INFECTED 9
791 73 35 SUSCEPTIBLE 9
792 92 88 INFECTED 9
793 69 26 SUSCEPTIBLE 8
794 93 100 SUSCEPTIBLE 9
795 102 36 SUSCEPTIBLE 9
796 2 64 SUSCEPTIBLE 9
797 26 13 INFECTED 9
798 78 3 SUSCEPTIBLE 7
799 40 77 IMMUNE 9
800 41 48 INFECTED 9
801 46 99 INFECTED 8
802 6 47 SUSCEPTIBLE 8
803 69 108 INFECTED 9
804 46 70 INFECTED 9
805 32 89 INFECTED 10
806 46 11 INFECTED 10
807 48 86 IMMUNE 8
808 99 96 INFECTED 9
809 13 23 SUSCEPTIBLE 8
810 53 93 INFECTED 9
811 27 48 INFECTED 9
812 69 82 SUSCEPTIBLE 9
813 52 95 INFECTED 9
814 99 10 INFECTED 9
815 18 52 INFECTED 10
816 55 46 INFECTED 9
817 34 28 SUSCEPTIBLE 9
818 69 98 IMMUNE 9
819 77 3 INFECTED 9
820 5 10 SUSCEPTIBLE 9
821 23 82 INFECTED 9
822 42 71 INFECTED 9
823 98 104 IMMUNE 9
824 99 69 INFECTED 9
825 81 71 INFECTED 10
826 98 23 SUSCEPTIBLE 8
827 79 108 IMMUNE 9
828 39 23 SUSCEPTIBLE 7
829 40 15 IMMUNE 9
830 80 69 INFECTED 9
831 77 97 INFECTED 9
832 37 8 INFECTED 9
833 32 28 INFECTED 9
834 4 18 INFECTED 10
835 30 101 INFECTED 9
836 57 20 INFECTED 8
837 31 64 INFECTED 10
838 86 55 INFECTED 8
839 60 14 INFECTED 9
840 101 50 INFECTED 10
841 55 98 SUSCEPTIBLE 9
842 88 41 IMMUNE 9
843 100 11 INFECTED 10
844 17 10 IMMUNE 9
845 47 89 IMMUNE 8
846 50 76 SUSCEPTIBLE 8
847 67 78 IMMUNE 8
848 58 18 SUSCEPTIBLE 8
849 93 63 SUSCEPTIBLE 8
850 13 11 IMMUNE 9
851 20 33 INFECTED 9
852 64 36 SUSCEPTIBLE 9
853 76 18 INFECTED 10
854 37 10 INFECTED 9
855 100 70 INFECTED 9
856 61 80 IMMUNE 9
857 21 105 INFECTED 9
858 67 63 INFECTED 10
859 45 46 INFECTED 9
860 81 59 INFECTED 9
861 3 82 IMMUNE 9
862 64 101 INFECTED 9
863 39 84 INFECTED 9
864 70 20 INFECTED 9
865 88 90 INFECTED 9
866 89 35 SUSCEPTIBLE 9
867 30 77 INFECTED 9
868 24 50 INFECTED 10
869 93 99 INFECTED 9
870 94 71 SUSCEPTIBLE 8
871 42 78 INFECTED 10
872 30 42 INFECTED 9
873 60 44 INFECTED 9
874 67 44 IMMUNE 8
875 1 13 INFECTED 9
876 55 77 SUSCEPTIBLE 9
877 107 45 INFECTED 10
878 16 101 SUSCEPTIBLE 9
879 29 41 INFECTED 9
880 99 39 IMMUNE 8
881 46 78 INFECTED 10
882 66 7 INFECTED 10
883 34 16 SUSCEPTIBLE 9
884 78 27 INFECTED 9
885 97 82 INFECTED 9
886 33 36 INFECTED 9
887 0 10 SUSCEPTIBLE 8
888 53 58 IMMUNE 9
889 57 77 INFECTED 9
890 75 54 INFECTED 9
891 81 8 INFECTED 9
892 56 38 SUSCEPTIBLE 8
893 96 28 SUSCEPTIBLE 8
894 75 70 INFECTED 9
895 59 53 SUSCEPTIBLE 9
896 94 21 SUSCEPTIBLE 8
897 8 60 INFECTED 9
898 7 86 INFECTED 8
899 64 17 INFECTED 9
900 98 49 IMMUNE 9
901 29 28 INFECTED 9
902 85 3 INFECTED 10
