id x y status inf_cout
416 5 35 INFECTED 2
417 5 19 INFECTED 2
418 5 17 INFECTED 2
419 5 30 INFECTED 2
420 9 17 INFECTED 2
421 18 24 INFECTED 2
422 7 30 INFECTED 2
423 14 27 INFECTED 2
424 11 34 INFECTED 2
425 13 24 INFECTED 2
426 5 4 INFECTED 2
427 4 28 INFECTED 2
428 19 22 INFECTED 2
429 3 36 INFECTED 2
430 11 17 INFECTED 2
431 14 5 INFECTED 2
432 0 39 INFECTED 2
433 11 14 INFECTED 2
434 15 0 INFECTED 2
435 4 37 INFECTED 2
436 14 8 INFECTED 2
437 11 18 INFECTED 2
438 12 6 INFECTED 2
439 2 2 INFECTED 2
440 6 7 INFECTED 2
441 15 3 INFECTED 2
442 17 27 INFECTED 2
443 16 7 INFECTED 2
444 2 2 INFECTED 2
445 8 9 INFECTED 2
446 14 20 INFECTED 2
447 13 23 INFECTED 2
448 18 4 INFECTED 2
449 7 34 INFECTED 2
450 2 2 INFECTED 2
451 11 29 INFECTED 2
452 0 6 INFECTED 2
453 6 20 INFECTED 2
454 7 32 INFECTED 2
455 0 13 INFECTED 2
456 2 35 INFECTED 2
457 2 37 INFECTED 2
458 11 4 INFECTED 2
459 15 26 INFECTED 2
460 1 12 INFECTED 2
461 9 0 INFECTED 2
462 5 33 INFECTED 2
463 0 0 INFECTED 2
464 14 19 INFECTED 2
465 7 6 INFECTED 2
466 4 11 INFECTED 2
467 14 30 INFECTED 2
468 15 7 INFECTED 2
469 17 25 INFECTED 2
470 10 18 INFECTED 2
471 1 1 INFECTED 2
472 4 17 INFECTED 2
473 9 30 INFECTED 2
474 12 14 INFECTED 2
475 12 23 INFECTED 2
476 8 28 INFECTED 2
477 7 7 INFECTED 2
478 17 25 INFECTED 2
479 4 11 INFECTED 2
480 13 31 INFECTED 2
481 7 26 INFECTED 2
482 2 32 INFECTED 2
483 1 32 INFECTED 2
484 11 38 INFECTED 2
485 14 29 INFECTED 2
486 5 19 INFECTED 2
487 18 29 INFECTED 2
488 15 14 INFECTED 2
489 15 15 INFECTED 2
490 3 12 INFECTED 2
491 9 1 INFECTED 2
492 7 6 INFECTED 2
493 18 19 INFECTED 2
494 1 26 INFECTED 2
495 8 1 INFECTED 2
496 5 4 INFECTED 2
497 16 4 INFECTED 2
498 13 13 INFECTED 2
499 2 34 INFECTED 2
500 0 17 INFECTED 2
501 13 0 INFECTED 2
502 2 30 INFECTED 2
503 8 35 INFECTED 2
504 12 10 INFECTED 2
505 11 37 INFECTED 2
506 15 18 INFECTED 2
507 18 4 INFECTED 2
508 8 6 INFECTED 2
509 3 9 INFECTED 2
510 11 7 INFECTED 2
511 2 24 INFECTED 2
512 11 6 INFECTED 2
513 2 24 INFECTED 2
514 9 25 INFECTED 2
515 19 21 INFECTED 2
516 18 34 INFECTED 2
517 13 21 INFECTED 2
518 7 16 INFECTED 2
519 7 23 INFECTED 2
520 11 31 INFECTED 2
521 2 38 INFECTED 2
522 17 8 INFECTED 2
523 6 38 INFECTED 2
524 9 11 INFECTED 2
525 15 3 INFECTED 2
526 5 24 INFECTED 2
527 14 30 INFECTED 2
528 6 34 INFECTED 2
529 10 15 INFECTED 2
530 9 8 INFECTED 2
531 13 1 INFECTED 2
532 18 29 INFECTED 2
533 8 7 INFECTED 2
534 10 35 INFECTED 2
535 8 27 INFECTED 2
536 6 37 INFECTED 2
537 14 1 INFECTED 2
538 13 1 INFECTED 2
539 16 9 INFECTED 2
540 3 14 INFECTED 2
541 15 17 INFECTED 2
542 9 1 INFECTED 2
543 15 31 INFECTED 2
544 16 14 INFECTED 2
545 1 22 INFECTED 2
546 1 5 INFECTED 2
547 2 20 INFECTED 2
548 13 28 INFECTED 2
549 17 36 INFECTED 2
550 8 33 INFECTED 2
551 10 10 INFECTED 2
552 3 18 INFECTED 2
553 13 26 INFECTED 2
554 13 13 INFECTED 2
555 1 19 INFECTED 2
556 9 17 INFECTED 2
557 2 14 INFECTED 2
558 3 7 INFECTED 2
559 6 7 INFECTED 2
560 15 16 INFECTED 2
561 16 6 INFECTED 2
562 17 16 INFECTED 2
563 5 28 INFECTED 2
564 16 25 INFECTED 2
565 4 24 INFECTED 2
566 1 26 INFECTED 2
567 6 19 INFECTED 2
568 8 18 INFECTED 2
569 1 38 INFECTED 2
570 15 29 INFECTED 2
571 16 16 INFECTED 2
572 9 11 INFECTED 2
573 9 11 INFECTED 2
574 6 15 INFECTED 2
575 6 4 INFECTED 2
576 18 35 INFECTED 2
577 2 12 INFECTED 2
578 1 18 INFECTED 2
579 14 8 INFECTED 2
580 14 39 INFECTED 2
581 13 4 INFECTED 2
582 9 28 INFECTED 2
583 14 35 INFECTED 2
584 9 24 INFECTED 2
585 2 31 INFECTED 2
586 5 14 INFECTED 2
587 8 21 INFECTED 2
588 6 32 INFECTED 2
589 5 12 INFECTED 2
590 17 17 INFECTED 2
591 9 33 INFECTED 2
592 0 22 INFECTED 2
593 16 27 INFECTED 2
594 17 16 INFECTED 2
595 9 37 INFECTED 2
596 7 23 INFECTED 2
597 19 14 INFECTED 2
598 18 6 INFECTED 2
599 6 0 INFECTED 2
600 1 34 INFECTED 2
601 14 11 INFECTED 2
602 1 25 INFECTED 2
603 16 14 INFECTED 2
604 13 26 INFECTED 2
605 0 18 INFECTED 2
606 9 15 INFECTED 2
607 8 5 INFECTED 2
608 18 35 INFECTED 2
609 13 27 INFECTED 2
610 3 23 INFECTED 2
611 14 3 INFECTED 2
612 12 30 INFECTED 2
613 2 36 INFECTED 2
614 1 38 INFECTED 2
615 6 6 INFECTED 2
616 1 4 INFECTED 2
617 17 14 INFECTED 2
618 4 7 INFECTED 2
619 18 14 INFECTED 2
620 8 25 INFECTED 2
621 6 17 INFECTED 2
622 9 1 INFECTED 2
623 18 15 INFECTED 2
624 16 32 INFECTED 2
625 0 0 INFECTED 2
626 15 5 INFECTED 2
627 12 10 INFECTED 2
628 12 3 INFECTED 2
629 16 29 INFECTED 2
630 13 15 INFECTED 2
631 14 1 INFECTED 2
632 11 7 INFECTED 2
633 2 24 INFECTED 2
634 2 25 INFECTED 2
635 14 4 INFECTED 2
636 14 4 INFECTED 2
637 8 18 INFECTED 2
638 12 9 INFECTED 2
639 19 31 INFECTED 2
640 9 23 INFECTED 2
641 3 5 INFECTED 2
642 13 21 INFECTED 2
643 18 25 INFECTED 2
644 12 33 INFECTED 2
645 17 19 INFECTED 2
646 5 26 INFECTED 2
647 2 13 INFECTED 2
648 3 28 INFECTED 2
649 3 38 INFECTED 2
650 0 12 INFECTED 2
651 0 38 INFECTED 2
652 5 24 INFECTED 2
653 0 37 INFECTED 2
654 12 25 INFECTED 2
655 2 38 INFECTED 2
656 2 20 INFECTED 2
657 2 28 INFECTED 2
658 18 0 INFECTED 2
659 2 20 INFECTED 2
660 8 20 INFECTED 2
661 16 9 INFECTED 2
662 4 36 INFECTED 2
663 0 21 INFECTED 2
664 11 25 INFECTED 2
665 13 19 INFECTED 2
666 4 6 INFECTED 2
667 1 30 INFECTED 2
668 16 2 INFECTED 2
669 10 18 INFECTED 2
670 8 3 INFECTED 2
671 10 9 INFECTED 2
672 3 34 INFECTED 2
673 0 23 INFECTED 2
674 1 24 INFECTED 2
675 16 32 INFECTED 2
676 15 11 INFECTED 2
677 5 13 INFECTED 2
678 8 17 INFECTED 2
679 10 2 INFECTED 2
680 8 11 INFECTED 2
681 5 7 INFECTED 2
682 13 17 INFECTED 2
683 14 13 INFECTED 2
684 17 8 INFECTED 2
685 7 30 INFECTED 2
686 16 13 INFECTED 2
687 11 22 INFECTED 2
688 11 1 INFECTED 2
689 5 5 INFECTED 2
690 15 21 INFECTED 2
691 13 18 INFECTED 2
692 6 38 INFECTED 2
693 1 36 INFECTED 2
694 13 11 INFECTED 2
695 12 31 INFECTED 2
696 3 3 INFECTED 2
697 2 34 INFECTED 2
698 0 5 INFECTED 2
699 7 16 INFECTED 2
700 2 20 INFECTED 2
701 13 22 INFECTED 2
702 9 26 INFECTED 2
703 15 26 INFECTED 2
704 11 14 INFECTED 2
705 10 14 INFECTED 2
706 12 29 INFECTED 2
707 11 17 INFECTED 2
708 10 13 INFECTED 2
709 17 2 INFECTED 2
710 14 34 INFECTED 2
711 7 18 INFECTED 2
712 10 28 INFECTED 2
713 18 33 INFECTED 2
714 9 7 INFECTED 2
715 11 36 INFECTED 2
716 3 16 INFECTED 2
717 8 31 INFECTED 2
718 1 35 INFECTED 2
719 12 28 INFECTED 2
720 17 38 INFECTED 2
721 18 5 INFECTED 2
722 2 17 INFECTED 2
723 10 17 INFECTED 2
724 1 27 INFECTED 2
725 0 38 INFECTED 2
726 10 20 INFECTED 2
727 2 12 INFECTED 2
728 9 11 INFECTED 2
729 4 12 INFECTED 2
730 18 9 INFECTED 2
731 19 32 INFECTED 2
732 17 13 INFECTED 2
733 4 22 INFECTED 2
734 17 25 INFECTED 2
735 16 7 INFECTED 2
736 12 33 INFECTED 2
737 5 20 INFECTED 2
738 1 24 INFECTED 2
739 15 13 INFECTED 2
740 1 4 INFECTED 2
741 5 8 INFECTED 2
742 2 3 INFECTED 2
743 16 24 INFECTED 2
744 11 8 INFECTED 2
745 6 8 INFECTED 2
746 8 0 INFECTED 2
747 19 33 INFECTED 2
748 11 7 INFECTED 2
749 7 10 INFECTED 2
750 8 37 INFECTED 2
751 17 25 INFECTED 2
752 2 11 INFECTED 2
753 0 8 INFECTED 2
754 4 38 INFECTED 2
755 7 3 INFECTED 2
756 11 22 INFECTED 2
757 10 6 INFECTED 2
758 12 26 INFECTED 2
759 9 16 INFECTED 2
760 6 34 INFECTED 2
761 11 34 INFECTED 2
762 3 22 INFECTED 2
763 13 24 INFECTED 2
764 0 34 INFECTED 2
765 15 18 INFECTED 2
766 18 32 INFECTED 2
767 7 35 INFECTED 2
768 6 4 INFECTED 2
769 6 18 INFECTED 2
770 12 31 INFECTED 2
771 4 7 INFECTED 2
772 18 12 INFECTED 2
773 17 7 INFECTED 2
774 16 33 INFECTED 2
775 13 0 INFECTED 2
776 13 6 INFECTED 2
777 15 34 INFECTED 2
778 6 37 INFECTED 2
779 17 29 INFECTED 2
780 18 2 INFECTED 2
781 3 1 INFECTED 2
782 13 24 INFECTED 2
783 13 19 INFECTED 2
784 9 14 INFECTED 2
785 16 31 INFECTED 2
786 18 39 INFECTED 2
787 17 18 INFECTED 2
788 7 36 INFECTED 2
789 2 5 INFECTED 2
790 6 6 INFECTED 2
791 5 21 INFECTED 2
792 14 17 INFECTED 2
793 2 22 INFECTED 2
794 5 10 INFECTED 2
795 17 10 INFECTED 2
796 14 19 INFECTED 2
797 13 4 INFECTED 2
798 1 6 INFECTED 2
799 3 5 INFECTED 2
800 3 34 INFECTED 2
